source,model,scenario_id,domain,bucket,causal_pair_id,causal_branch,condition,seed,trajectory_success,action_trajectory_success,pre_gap_success,post_gap_success,belief_reporting_success,state_belief_success,response_style_success,failure_tags,model_calls,prompt_tokens,completion_tokens,total_tokens,cost,latency_s,error
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_12to20_b1_s05,repair,12-20,warranty:12-20:s05,aligned,gap_no_state_change,1,False,False,False,False,True,False,,PREMATURE_ESCALATION;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,23659,524,24183,0.023883,78.573,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_12to20_b1_s05,repair,12-20,warranty:12-20:s05,aligned,state_change_short,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,28723,555,29278,0.029041,78.411,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_12to20_b1_s05,repair,12-20,warranty:12-20:s05,aligned,state_change_short,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,23809,485,24294,0.0241115,94.632,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_12to20_b1_s05,repair,12-20,warranty:12-20:s05,aligned,hidden_user_action,0,False,False,False,False,True,False,,PREMATURE_ESCALATION;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,26909,529,27438,0.027149,82.368,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_12to20_b1_s05,repair,12-20,warranty:12-20:s05,aligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,24801,499,25300,0.024951,76.789,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_12to20_b1_s05,repair,12-20,warranty:12-20:s05,aligned,neutral_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,28632,566,29198,0.028983,68.303,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_12to20_b1_s05,repair,12-20,warranty:12-20:s05,aligned,neutral_audio,1,False,False,False,False,True,False,,PREMATURE_ESCALATION;STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,27183,604,27787,0.027648,59.049,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b0_s05,scheduling,1-2,clinic:1-2:s05,misaligned,gap_no_state_change,0,False,False,False,False,True,True,,ACTION_SELECTION_FAILURE,15,24563,540,25103,0.0250785,121.037,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b0_s05,scheduling,1-2,clinic:1-2:s05,misaligned,gap_no_state_change,1,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,26582,586,27168,0.027021,98.873,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b0_s05,scheduling,1-2,clinic:1-2:s05,misaligned,state_change_short,0,False,False,False,False,True,True,,PREMATURE_CLOSE,15,33083,623,33706,0.033633,93.757,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b0_s05,scheduling,1-2,clinic:1-2:s05,misaligned,state_change_short,1,True,True,True,True,True,True,,,15,25842,512,26354,0.026059,86.833,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b0_s05,scheduling,1-2,clinic:1-2:s05,misaligned,hidden_user_action,0,False,False,True,False,True,True,,EARLY_CLUE_LOSS,15,36557,654,37211,0.0372,88.968,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b0_s05,scheduling,1-2,clinic:1-2:s05,misaligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,31017,574,31591,0.03142,112.99,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b0_s05,scheduling,1-2,clinic:1-2:s05,misaligned,neutral_audio,0,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,27970,552,28522,0.028306,101.636,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b0_s05,scheduling,1-2,clinic:1-2:s05,misaligned,neutral_audio,1,True,True,True,True,True,True,,,15,27253,566,27819,0.027631,87.357,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b0_s05,logistics,1-2,delivery:1-2:s05,misaligned,gap_no_state_change,0,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,30264,611,30875,0.0307275,120.837,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b0_s05,logistics,1-2,delivery:1-2:s05,misaligned,gap_no_state_change,1,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,27233,568,27801,0.027791,119.672,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b0_s05,logistics,1-2,delivery:1-2:s05,misaligned,state_change_short,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,29114,533,29647,0.0293435,96.656,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b0_s05,logistics,1-2,delivery:1-2:s05,misaligned,state_change_short,1,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,28057,601,28658,0.0284905,96.3,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b0_s05,logistics,1-2,delivery:1-2:s05,misaligned,hidden_user_action,0,False,False,False,True,True,False,,PREMATURE_ESCALATION;STATE_BELIEF_ERROR,15,25108,488,25596,0.0252025,96.015,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b0_s05,logistics,1-2,delivery:1-2:s05,misaligned,hidden_user_action,1,False,False,False,True,True,True,,EARLY_CLUE_LOSS,15,28757,577,29334,0.0291185,88.549,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b0_s05,logistics,1-2,delivery:1-2:s05,misaligned,neutral_audio,0,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,24976,555,25531,0.0252715,99.127,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b0_s05,logistics,1-2,delivery:1-2:s05,misaligned,neutral_audio,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,29163,597,29760,0.0295845,82.023,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b0_s05,motor_insurance,1-2,motor:1-2:s05,misaligned,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR,15,26553,520,27073,0.026754,105.191,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b0_s05,motor_insurance,1-2,motor:1-2:s05,misaligned,gap_no_state_change,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR,27,44379,846,45225,0.0455815,189.123,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b0_s05,motor_insurance,1-2,motor:1-2:s05,misaligned,state_change_short,0,False,False,False,False,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,29676,672,30348,0.030333,93.986,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b0_s05,motor_insurance,1-2,motor:1-2:s05,misaligned,state_change_short,1,True,True,True,True,True,True,,,15,28391,561,28952,0.028717,84.041,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b0_s05,motor_insurance,1-2,motor:1-2:s05,misaligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,24791,503,25294,0.024943,83.596,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b0_s05,motor_insurance,1-2,motor:1-2:s05,misaligned,hidden_user_action,1,True,True,True,True,True,True,,,15,26255,563,26818,0.026587,74.905,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b0_s05,motor_insurance,1-2,motor:1-2:s05,misaligned,neutral_audio,0,False,False,False,False,True,True,,EARLY_CLUE_LOSS;PREMATURE_CLOSE,15,27666,548,28214,0.0281505,98.451,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b0_s05,motor_insurance,1-2,motor:1-2:s05,misaligned,neutral_audio,1,True,True,True,True,True,True,,,15,31981,679,32660,0.032661,96.731,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b0_s05,pharmacy,1-2,pharmacy:1-2:s05,misaligned,gap_no_state_change,0,False,False,False,False,True,True,,ACTION_SELECTION_FAILURE,15,25999,526,26525,0.026478,114.234,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b0_s05,pharmacy,1-2,pharmacy:1-2:s05,misaligned,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27302,522,27824,0.027551,88.147,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b0_s05,pharmacy,1-2,pharmacy:1-2:s05,misaligned,state_change_short,0,False,False,False,False,True,True,,ACTION_SELECTION_FAILURE,15,31664,574,32238,0.0320725,87.744,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b0_s05,pharmacy,1-2,pharmacy:1-2:s05,misaligned,state_change_short,1,False,False,False,False,True,False,,PREMATURE_ESCALATION;STATE_BELIEF_ERROR,15,24488,576,25064,0.0249005,87.491,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b0_s05,pharmacy,1-2,pharmacy:1-2:s05,misaligned,hidden_user_action,0,True,True,True,True,True,True,,,15,26171,500,26671,0.0263575,80.919,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b0_s05,pharmacy,1-2,pharmacy:1-2:s05,misaligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,32594,568,33162,0.0329845,80.963,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b0_s05,pharmacy,1-2,pharmacy:1-2:s05,misaligned,neutral_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,25946,499,26445,0.0261285,79.171,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b0_s05,pharmacy,1-2,pharmacy:1-2:s05,misaligned,neutral_audio,1,False,False,False,False,True,True,,ACTION_SELECTION_FAILURE,15,27585,577,28162,0.028217,115.546,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR,15,26008,481,26489,0.026102,97.012,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,gap_no_state_change,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR,15,26715,519,27234,0.026922,82.066,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,state_change_short,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,30593,632,31225,0.031137,84.724,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,state_change_short,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,30952,614,31566,0.0316375,92.492,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,28393,538,28931,0.028658,86.314,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,29723,571,30294,0.0303045,85.519,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,neutral_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,23822,522,24344,0.024036,78.147,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b0_s05,account_access,1-2,saas:1-2:s05,misaligned,neutral_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27785,538,28323,0.028047,69.764,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,tenancy_1to2_b0_s05,housing,1-2,tenancy:1-2:s05,misaligned,gap_no_state_change,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR,29,52117,999,53116,0.0528295,168.162,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,tenancy_1to2_b0_s05,housing,1-2,tenancy:1-2:s05,misaligned,gap_no_state_change,1,False,False,True,False,True,True,,,15,29563,638,30201,0.030311,91.695,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,tenancy_1to2_b0_s05,housing,1-2,tenancy:1-2:s05,misaligned,state_change_short,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,31765,609,32374,0.0322285,90.053,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,tenancy_1to2_b0_s05,housing,1-2,tenancy:1-2:s05,misaligned,state_change_short,1,True,True,True,True,True,True,,,15,28627,606,29233,0.0290835,89.696,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,tenancy_1to2_b0_s05,housing,1-2,tenancy:1-2:s05,misaligned,hidden_user_action,0,True,True,True,True,True,True,,,15,25910,534,26444,0.0261505,84.372,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,tenancy_1to2_b0_s05,housing,1-2,tenancy:1-2:s05,misaligned,hidden_user_action,1,False,False,False,True,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,29238,604,29842,0.0296885,78.794,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,tenancy_1to2_b0_s05,housing,1-2,tenancy:1-2:s05,misaligned,neutral_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,24744,484,25228,0.0248345,93.633,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,tenancy_1to2_b0_s05,housing,1-2,tenancy:1-2:s05,misaligned,neutral_audio,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,34019,737,34756,0.035089,94.681,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_1to2_b0_s05,repair,1-2,warranty:1-2:s05,misaligned,gap_no_state_change,0,True,True,True,True,True,True,,,15,22736,490,23226,0.022859,83.129,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_1to2_b0_s05,repair,1-2,warranty:1-2:s05,misaligned,gap_no_state_change,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR,15,23797,460,24257,0.02383,78.345,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_1to2_b0_s05,repair,1-2,warranty:1-2:s05,misaligned,state_change_short,0,False,False,False,False,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,25513,511,26024,0.0258935,88.98,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_1to2_b0_s05,repair,1-2,warranty:1-2:s05,misaligned,state_change_short,1,False,False,False,False,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,27187,521,27708,0.027403,73.426,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_1to2_b0_s05,repair,1-2,warranty:1-2:s05,misaligned,hidden_user_action,0,False,False,False,True,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,26094,507,26601,0.026268,82.749,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_1to2_b0_s05,repair,1-2,warranty:1-2:s05,misaligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,29779,641,30420,0.030355,89.927,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_1to2_b0_s05,repair,1-2,warranty:1-2:s05,misaligned,neutral_audio,0,False,False,False,True,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,24710,516,25226,0.024911,75.788,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,warranty_1to2_b0_s05,repair,1-2,warranty:1-2:s05,misaligned,neutral_audio,1,False,False,False,False,True,False,,PREMATURE_CLOSE;STATE_BELIEF_ERROR,15,25204,512,25716,0.025393,63.207,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b1_s05,scheduling,1-2,clinic:1-2:s05,aligned,gap_no_state_change,0,True,True,True,True,True,True,,,15,33475,604,34079,0.033968,124.568,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b1_s05,scheduling,1-2,clinic:1-2:s05,aligned,gap_no_state_change,1,True,True,True,True,True,True,,,15,28066,578,28644,0.028481,100.685,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b1_s05,scheduling,1-2,clinic:1-2:s05,aligned,state_change_short,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,27717,516,28233,0.027946,93.084,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b1_s05,scheduling,1-2,clinic:1-2:s05,aligned,state_change_short,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,29778,566,30344,0.030157,95.283,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b1_s05,scheduling,1-2,clinic:1-2:s05,aligned,hidden_user_action,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,29649,562,30211,0.030016,93.938,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b1_s05,scheduling,1-2,clinic:1-2:s05,aligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,29570,542,30112,0.0300925,124.863,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b1_s05,scheduling,1-2,clinic:1-2:s05,aligned,neutral_audio,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,26384,477,26861,0.026496,85.913,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,clinic_1to2_b1_s05,scheduling,1-2,clinic:1-2:s05,aligned,neutral_audio,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;TIME_INFERENCE_FAILURE,15,26861,536,27397,0.02715,85.47,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b1_s05,logistics,1-2,delivery:1-2:s05,aligned,gap_no_state_change,0,True,True,True,True,True,True,,,15,26687,552,27239,0.027197,129.635,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b1_s05,logistics,1-2,delivery:1-2:s05,aligned,gap_no_state_change,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,27654,588,28242,0.028248,113.343,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b1_s05,logistics,1-2,delivery:1-2:s05,aligned,state_change_short,0,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,25424,511,25935,0.0255875,101.636,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b1_s05,logistics,1-2,delivery:1-2:s05,aligned,state_change_short,1,False,False,False,True,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,25296,487,25783,0.0253875,90.893,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b1_s05,logistics,1-2,delivery:1-2:s05,aligned,hidden_user_action,0,False,False,False,True,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,26373,505,26878,0.0265185,98.219,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b1_s05,logistics,1-2,delivery:1-2:s05,aligned,hidden_user_action,1,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,30221,605,30826,0.0306665,93.444,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b1_s05,logistics,1-2,delivery:1-2:s05,aligned,neutral_audio,0,False,False,False,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,23746,535,24281,0.0244285,107.741,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,delivery_1to2_b1_s05,logistics,1-2,delivery:1-2:s05,aligned,neutral_audio,1,False,False,False,False,True,True,,EARLY_CLUE_LOSS,15,27044,558,27602,0.0273475,97.876,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b1_s05,motor_insurance,1-2,motor:1-2:s05,aligned,gap_no_state_change,0,False,False,True,False,True,True,,STATE_SYNC_FAILURE,15,28614,545,29159,0.028892,109.78,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b1_s05,motor_insurance,1-2,motor:1-2:s05,aligned,gap_no_state_change,1,True,True,True,True,True,True,,,15,27638,578,28216,0.028015,90.503,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b1_s05,motor_insurance,1-2,motor:1-2:s05,aligned,state_change_short,0,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,27566,552,28118,0.0280625,98.287,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b1_s05,motor_insurance,1-2,motor:1-2:s05,aligned,state_change_short,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,31599,595,32194,0.032027,87.141,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b1_s05,motor_insurance,1-2,motor:1-2:s05,aligned,hidden_user_action,0,True,True,True,True,True,True,,,15,27718,578,28296,0.028095,82.358,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b1_s05,motor_insurance,1-2,motor:1-2:s05,aligned,hidden_user_action,1,True,True,True,True,True,True,,,15,26228,515,26743,0.026416,77.701,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b1_s05,motor_insurance,1-2,motor:1-2:s05,aligned,neutral_audio,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,30272,579,30851,0.030652,74.54,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,motor_1to2_b1_s05,motor_insurance,1-2,motor:1-2:s05,aligned,neutral_audio,1,False,False,True,False,True,False,,STATE_BELIEF_ERROR;STATE_SYNC_FAILURE,15,29541,573,30114,0.029903,80.494,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b1_s05,pharmacy,1-2,pharmacy:1-2:s05,aligned,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,30587,583,31170,0.0310205,106.658,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b1_s05,pharmacy,1-2,pharmacy:1-2:s05,aligned,gap_no_state_change,1,True,True,True,True,True,True,,,15,28467,538,29005,0.0287675,88.623,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b1_s05,pharmacy,1-2,pharmacy:1-2:s05,aligned,state_change_short,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,27854,523,28377,0.0281065,87.471,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b1_s05,pharmacy,1-2,pharmacy:1-2:s05,aligned,state_change_short,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,24505,461,24966,0.0247615,95.68,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b1_s05,pharmacy,1-2,pharmacy:1-2:s05,aligned,hidden_user_action,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,28020,535,28555,0.028526,94.515,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b1_s05,pharmacy,1-2,pharmacy:1-2:s05,aligned,hidden_user_action,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,27509,511,28020,0.027919,91.938,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b1_s05,pharmacy,1-2,pharmacy:1-2:s05,aligned,neutral_audio,0,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,28783,566,29349,0.0291645,90.578,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,pharmacy_1to2_b1_s05,pharmacy,1-2,pharmacy:1-2:s05,aligned,neutral_audio,1,False,False,True,False,True,False,,EARLY_CLUE_LOSS;STATE_BELIEF_ERROR,15,26941,580,27521,0.0273655,87.347,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,gap_no_state_change,0,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,28741,617,29358,0.029243,106.237,
analysis\round2\_scratch\gemini3_all_conditions.jsonl,google/gemini-3-flash-preview,saas_1to2_b1_s05,account_access,1-2,saas:1-2:s05,aligned,gap_no_state_change,1,False,True,True,True,True,False,,STATE_BELIEF_ERROR,15,25362,526,25888,0.025591,87.835,
